p
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""120"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""121"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""122"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""172.26.6.66"",Index: ""140"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""171.64.7.128/26"",Index: ""140"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""140"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""150"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""135"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""139"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""141"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""102"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""138"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""190"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""199"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""157"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""158"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""160"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""166"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""171.64.250.0/30"",Index: ""151"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""151"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""161"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""2001"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""137"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""98"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""88"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""98"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""91"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""98"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""97"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""99"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""99"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""98"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.185"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.113"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.139"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.75"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.22"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.94"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.101"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.109"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.117"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.118"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.123"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.125"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.141"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.185"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.113"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.139"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.75"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.22"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.94"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.101"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.109"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.117"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.118"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.123"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.125"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.141"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.185"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.113"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.139"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.75"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.22"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.94"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.101"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.109"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.117"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.118"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.123"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.125"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.141"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""172.24.136.192/27"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:Correlation_3]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""171.64.10.0/23"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.185"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.113"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.139"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.75"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.22"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.94"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.101"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.109"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.117"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.118"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.123"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.125"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.9.141"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})-[:Correlation_3]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""171.64.8.185"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
