p
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""3"",DstPort: [0],Protocol: ""any"",SrcIP: ""172.16.1.75""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""30"",DstPort: [0],Protocol: ""any"",SrcIP: ""172.20.0.130""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""1301"",DstPort: [0],Protocol: ""any"",SrcIP: ""171.64.0.0/14""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""1301"",DstPort: [0],Protocol: ""any"",SrcIP: ""192.168.128.0/21""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""1301"",DstPort: [0],Protocol: ""any"",SrcIP: ""38.114.142.0/24""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""1301"",DstPort: [0],Protocol: ""any"",SrcIP: ""38.114.143.0/25""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""24"",DstPort: [0],Protocol: ""any"",SrcIP: ""172.24.0.0""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""27"",DstPort: [0],Protocol: ""any"",SrcIP: ""172.24.0.0/14""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""29"",DstPort: [0],Protocol: ""any"",SrcIP: ""128.12.0.0/16""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:Correlation_2]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""29"",DstPort: [0],Protocol: ""any"",SrcIP: ""172.19.0.0/16""})"
