p
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""89"",DstPort: [0],Protocol: ""any"",SrcIP: ""0.0.0.0""})-[:SHADOW3_OF]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""90"",DstPort: [0],Protocol: ""any"",SrcIP: ""0.0.0.0""})-[:SHADOW3_OF]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""98"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""88"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""98"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""91"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""98"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""97"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""99"",DstPort: [0],Protocol: ""any"",SrcIP: ""172.16.0.0/16""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""88"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""99"",DstPort: [0],Protocol: ""any"",SrcIP: ""172.16.0.0/16""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""91"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""99"",DstPort: [0],Protocol: ""any"",SrcIP: ""172.16.0.0/16""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""97"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""99"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:SHADOW3_OF]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""4"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""99"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})-[:SHADOW3_OF]->(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""98"",DstPort: [0],Protocol: ""any"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""100"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""101"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""103"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""102"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""108"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""109"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""118"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""110"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
"(:line {Action: ""deny"",SrcPort: ""any"",DstIP: ""any"",Index: ""119"",DstPort: [0],Protocol: ""ip"",SrcIP: ""172.19.60.0/22""})-[:SHADOW3_OF]->(:line {Action: ""permit"",SrcPort: ""any"",DstIP: ""any"",Index: ""100"",DstPort: [0],Protocol: ""ip"",SrcIP: ""any""})"
